,fid_code,desc,slope
266,0210099999,"Haines Borough, AK",-0.0004120780654554599
267,2113599999,"Lewis County, KY",-0.0004116960591207671
268,2117999999,"Nelson County, KY",-0.00041134946196977345
269,2120799999,"Russell County, KY",-0.00040902279705086995
270,2204399999,"Grant Parish, LA",-0.0004083491618923056
271,2207999999,"Rapides Parish, LA",-0.0004083491618923056
272,0103399999,"Colbert County, AL",-0.0004068151018923897
273,0107799999,"Lauderdale County, AL",-0.0004068151018923897
274,0511399999,"Polk County, AR",-0.00040410438778644463
275,0202099999,"Anchorage Municipality, AK",-0.0004015121486717904
276,1310799999,"Emanuel County, GA",-0.00039870055064942443
277,0402599999,"Yavapai County, AZ",-0.00039710218391399496
278,0506399999,"Independence County, AR",-0.0003943785014387827
279,0109599999,"Marshall County, AL",-0.00039340493402336535
280,2103999999,"Carlisle County, KY",-0.0003893638518227854
281,1308799999,"Decatur County, GA",-0.0003892690156570164
282,1313399999,"Greene County, GA",-0.0003887307046557054
283,0227599999,"Wrangell City and Borough, AK",-0.0003886688259740503
284,1305399999,"Chattahoochee County, GA",-0.00038830747061905225
285,1319799999,"Marion County, GA",-0.00038830747061905225
286,1321599999,"Muscogee County, GA",-0.00038830747061905225
287,0111399999,"Russell County, AL",-0.00038830747061905225
288,1314599999,"Harris County, GA",-0.00038830747061905225
289,0110799999,"Pickens County, AL",-0.00038736804459161216
290,2014199999,"Osborne County, KS",-0.00038573227503263443
291,2302559705,"Somerset County, ME",-0.00038555755568142657
292,2302542660,"Somerset County, ME",-0.00038555755568142657
293,2302553636,"Somerset County, ME",-0.00038555755568142657
294,2302559005,"Somerset County, ME",-0.00038555755568142657
295,2302562995,"Somerset County, ME",-0.00038555755568142657
296,2302514555,"Somerset County, ME",-0.00038555755568142657
297,2302510495,"Somerset County, ME",-0.00038555755568142657
298,2302576190,"Somerset County, ME",-0.00038555755568142657
299,2302547455,"Somerset County, ME",-0.00038555755568142657
300,2302531740,"Somerset County, ME",-0.00038555755568142657
301,2302564850,"Somerset County, ME",-0.00038555755568142657
302,2302517460,"Somerset County, ME",-0.00038555755568142657
303,2302524320,"Somerset County, ME",-0.00038555755568142657
304,2302549205,"Somerset County, ME",-0.00038555755568142657
305,2302535345,"Somerset County, ME",-0.00038555755568142657
306,2302509935,"Somerset County, ME",-0.00038555755568142657
307,2302531355,"Somerset County, ME",-0.00038555755568142657
308,2302507380,"Somerset County, ME",-0.00038555755568142657
309,2302545110,"Somerset County, ME",-0.00038555755568142657
310,2302568910,"Somerset County, ME",-0.00038555755568142657
311,2302523410,"Somerset County, ME",-0.00038555755568142657
312,2302551114,"Somerset County, ME",-0.00038555755568142657
313,2302511820,"Somerset County, ME",-0.00038555755568142657
314,2302569155,"Somerset County, ME",-0.00038555755568142657
315,2302505000,"Somerset County, ME",-0.00038555755568142657
316,2302567238,"Somerset County, ME",-0.00038555755568142657
317,2302501885,"Somerset County, ME",-0.00038555755568142657
318,2302532895,"Somerset County, ME",-0.00038555755568142657
319,2302549835,"Somerset County, ME",-0.00038555755568142657
320,2302501395,"Somerset County, ME",-0.00038555755568142657
321,2302569505,"Somerset County, ME",-0.00038555755568142657
322,2302556520,"Somerset County, ME",-0.00038555755568142657
323,2302547140,"Somerset County, ME",-0.00038555755568142657
324,2302509655,"Somerset County, ME",-0.00038555755568142657
325,2302517285,"Somerset County, ME",-0.00038555755568142657
326,2302573845,"Somerset County, ME",-0.00038555755568142657
327,2104199999,"Carroll County, KY",-0.0003854176126270988
328,2016999999,"Saline County, KS",-0.000381835415857231
329,1302199999,"Bibb County, GA",-0.0003805449243328181
330,1316999999,"Jones County, GA",-0.0003805449243328181
331,1307999999,"Crawford County, GA",-0.0003805449243328181
332,1328999999,"Twiggs County, GA",-0.0003805449243328181
333,1000599999,"Sussex County, DE",-0.0003801096533424779
334,1203799999,"Franklin County, FL",-0.00037968640955375935
335,1321399999,"Murray County, GA",-0.0003781998514698004
336,2013199999,"Nemaha County, KS",-0.00037520334820377946
337,0501999999,"Clark County, AR",-0.0003717942492709975
338,0206899999,"Denali Borough, AK",-0.00037080971367654087
339,1331399999,"Whitfield County, GA",-0.00036859300710335085
340,1320199999,"Miller County, GA",-0.0003679863909378714
341,0802799999,"Custer County, CO",-0.00036542132725433273
342,0226199999,"Valdez-Cordova Census Area, AK",-0.00036416471082994237
343,0505999999,"Hot Spring County, AR",-0.000363194489092168
344,0229099999,"Yukon-Koyukuk Census Area, AK",-0.0003631136979700756
345,1608199999,"Teton County, ID",-0.0003630123503980829
346,1303799999,"Calhoun County, GA",-0.00035954000100227773
347,0103799999,"Coosa County, AL",-0.00035834084553518
348,2212799999,"Winn Parish, LA",-0.00035728122945113174
349,1327599999,"Thomas County, GA",-0.00035579640274126874
350,0511599999,"Pope County, AR",-0.0003556189672760541
351,1305599999,"Chattooga County, GA",-0.0003539093083039101
352,0505599999,"Greene County, AR",-0.0003527039285335201
353,2302913610,"Washington County, ME",-0.00035094179717493876
354,2302951375,"Washington County, ME",-0.00035094179717493876
355,2302961035,"Washington County, ME",-0.00035094179717493876
356,2302943640,"Washington County, ME",-0.00035094179717493876
357,2302957082,"Washington County, ME",-0.00035094179717493876
358,2302912455,"Washington County, ME",-0.00035094179717493876
359,2302902970,"Washington County, ME",-0.00035094179717493876
360,2302913750,"Washington County, ME",-0.00035094179717493876
361,2302909585,"Washington County, ME",-0.00035094179717493876
362,2302936010,"Washington County, ME",-0.00035094179717493876
363,2302902480,"Washington County, ME",-0.00035094179717493876
364,2302941960,"Washington County, ME",-0.00035094179717493876
365,2302920960,"Washington County, ME",-0.00035094179717493876
366,2302944760,"Washington County, ME",-0.00035094179717493876
367,2302919870,"Washington County, ME",-0.00035094179717493876
368,2302916865,"Washington County, ME",-0.00035094179717493876
369,2302903810,"Washington County, ME",-0.00035094179717493876
370,2302942100,"Washington County, ME",-0.00035094179717493876
371,2302900660,"Washington County, ME",-0.00035094179717493876
372,2302914100,"Washington County, ME",-0.00035094179717493876
373,2302913820,"Washington County, ME",-0.00035094179717493876
374,2302916410,"Washington County, ME",-0.00035094179717493876
375,2302914940,"Washington County, ME",-0.00035094179717493876
376,2302945600,"Washington County, ME",-0.00035094179717493876
377,2302974125,"Washington County, ME",-0.00035094179717493876
378,2302976895,"Washington County, ME",-0.00035094179717493876
379,2302931530,"Washington County, ME",-0.00035094179717493876
380,2302957090,"Washington County, ME",-0.00035094179717493876
381,2302912175,"Washington County, ME",-0.00035094179717493876
382,2302978675,"Washington County, ME",-0.00035094179717493876
383,2302953500,"Washington County, ME",-0.00035094179717493876
384,2302900380,"Washington County, ME",-0.00035094179717493876
385,2302963940,"Washington County, ME",-0.00035094179717493876
386,2302975770,"Washington County, ME",-0.00035094179717493876
387,2302958165,"Washington County, ME",-0.00035094179717493876
388,2302915920,"Washington County, ME",-0.00035094179717493876
389,2302903670,"Washington County, ME",-0.00035094179717493876
390,2302941610,"Washington County, ME",-0.00035094179717493876
391,2302963275,"Washington County, ME",-0.00035094179717493876
392,2302917355,"Washington County, ME",-0.00035094179717493876
393,2302935905,"Washington County, ME",-0.00035094179717493876
394,2302957780,"Washington County, ME",-0.00035094179717493876
395,2302921730,"Washington County, ME",-0.00035094179717493876
396,2302928660,"Washington County, ME",-0.00035094179717493876
397,0101399999,"Butler County, AL",-0.0003500592167767371
398,1201399999,"Calhoun County, FL",-0.0003490830938654272
399,1205999999,"Holmes County, FL",-0.00034809907737319866
400,0109199999,"Marengo County, AL",-0.0003474075894619019
401,0207099999,"Dillingham Census Area, AK",-0.00034615204702365875
402,0104799999,"Dallas County, AL",-0.00034600140711365287
403,1700399999,"Alexander County, IL",-0.0003455631077826774
404,1706999999,"Hardin County, IL",-0.0003454952023087252
405,2301154560,"Kennebec County, ME",-0.0003449264719153507
406,2301100590,"Kennebec County, ME",-0.0003449264719153507
407,2301146405,"Kennebec County, ME",-0.0003449264719153507
408,2301159110,"Kennebec County, ME",-0.0003449264719153507
409,2301102100,"Kennebec County, ME",-0.0003449264719153507
410,2301112735,"Kennebec County, ME",-0.0003449264719153507
411,2301143080,"Kennebec County, ME",-0.0003449264719153507
412,2301178190,"Kennebec County, ME",-0.0003449264719153507
413,2301104020,"Kennebec County, ME",-0.0003449264719153507
414,2301147770,"Kennebec County, ME",-0.0003449264719153507
415,2301130550,"Kennebec County, ME",-0.0003449264719153507
416,2301124670,"Kennebec County, ME",-0.0003449264719153507
417,2301140175,"Kennebec County, ME",-0.0003449264719153507
418,2301161700,"Kennebec County, ME",-0.0003449264719153507
419,2301104475,"Kennebec County, ME",-0.0003449264719153507
420,2301112350,"Kennebec County, ME",-0.0003449264719153507
421,2301113470,"Kennebec County, ME",-0.0003449264719153507
422,2301127085,"Kennebec County, ME",-0.0003449264719153507
423,2301163835,"Kennebec County, ME",-0.0003449264719153507
424,2301124950,"Kennebec County, ME",-0.0003449264719153507
425,2301178745,"Kennebec County, ME",-0.0003449264719153507
426,2301168385,"Kennebec County, ME",-0.0003449264719153507
427,2301162190,"Kennebec County, ME",-0.0003449264719153507
428,1316599999,"Jenkins County, GA",-0.0003393443337882774
429,0401199999,"Greenlee County, AZ",-0.0003385027902491507
430,1802599999,"Crawford County, IN",-0.0003384143062959152
431,0222099999,"Sitka City and Borough, AK",-0.0003382344059968161
432,0102999999,"Cleburne County, AL",-0.0003376641923471437
433,0606399999,"Plumas County, CA",-0.00033744444643072084
434,2119999999,"Pulaski County, KY",-0.00033701272794662613
435,0507199999,"Johnson County, AR",-0.0003367249639336553
436,0512399999,"St. Francis County, AR",-0.00033629855685151337
437,1211199999,"St. Lucie County, FL",-0.0003356559630752661
438,1208599999,"Martin County, FL",-0.0003356559630752661
439,2100599999,"Anderson County, KY",-0.00033410140201709735
440,0105799999,"Fayette County, AL",-0.00033385086689085956
441,2302137095,"Piscataquis County, ME",-0.00033310445352892923
442,2302108325,"Piscataquis County, ME",-0.00033310445352892923
443,2302103740,"Piscataquis County, ME",-0.00033310445352892923
444,2302105560,"Piscataquis County, ME",-0.00033310445352892923
445,2302156765,"Piscataquis County, ME",-0.00033310445352892923
446,2302118195,"Piscataquis County, ME",-0.00033310445352892923
447,2302129535,"Piscataquis County, ME",-0.00033310445352892923
448,2302166950,"Piscataquis County, ME",-0.00033310445352892923
449,2302106400,"Piscataquis County, ME",-0.00033310445352892923
450,2302137970,"Piscataquis County, ME",-0.00033310445352892923
451,2302151105,"Piscataquis County, ME",-0.00033310445352892923
452,2302165865,"Piscataquis County, ME",-0.00033310445352892923
453,2302101920,"Piscataquis County, ME",-0.00033310445352892923
454,2302168140,"Piscataquis County, ME",-0.00033310445352892923
455,2302146020,"Piscataquis County, ME",-0.00033310445352892923
456,2302170655,"Piscataquis County, ME",-0.00033310445352892923
457,2302100100,"Piscataquis County, ME",-0.00033310445352892923
458,2302144830,"Piscataquis County, ME",-0.00033310445352892923
459,2302153628,"Piscataquis County, ME",-0.00033310445352892923
460,2302146580,"Piscataquis County, ME",-0.00033310445352892923
461,2302130095,"Piscataquis County, ME",-0.00033310445352892923
462,0501399999,"Calhoun County, AR",-0.0003330243201057709
463,2003399999,"Comanche County, KS",-0.0003322792073037321
464,0223099999,"Skagway Municipality, AK",-0.00033207618063516134
465,1302799999,"Brooks County, GA",-0.0003310626130410159
466,1317399999,"Lanier County, GA",-0.0003310626130410159
467,1310199999,"Echols County, GA",-0.0003310626130410159
468,1318599999,"Lowndes County, GA",-0.0003310626130410159
469,2107399999,"Franklin County, KY",-0.0003309179958904151
470,0111999999,"Sumter County, AL",-0.0003290975083239866
471,0502199999,"Clay County, AR",-0.000328874135557269
472,2005999999,"Franklin County, KS",-0.0003256412736374955
473,0509799999,"Montgomery County, AR",-0.0003253286933717409
474,0102599999,"Clarke County, AL",-0.00032467354979063244
475,0900947535,"New Haven County, CT",-0.0003221340544546924
476,0900901220,"New Haven County, CT",-0.0003221340544546924
477,0900919550,"New Haven County, CT",-0.0003221340544546924
478,0900903250,"New Haven County, CT",-0.0003221340544546924
479,0900967610,"New Haven County, CT",-0.0003221340544546924
480,0900958300,"New Haven County, CT",-0.0003221340544546924
481,2106999999,"Fleming County, KY",-0.0003221037404379793
482,2401399999,"Carroll County, MD",-0.00032209486421504743
483,2400599999,"Baltimore County, MD",-0.00032209486421504743
484,2400399999,"Anne Arundel County, MD",-0.00032209486421504743
485,2402799999,"Howard County, MD",-0.00032209486421504743
486,2402599999,"Harford County, MD",-0.00032209486421504743
487,2451099999,"Baltimore city, MD",-0.00032209486421504743
488,2403599999,"Queen Anne's County, MD",-0.00032209486421504743
489,2000599999,"Atchison County, KS",-0.00031958972102535786
490,0514199999,"Van Buren County, AR",-0.0003191428765630967
491,2008199999,"Haskell County, KS",-0.00031866935383288833
